"myPickSelected","hasVisualization","table","symmetry","polish","lxwRatio","fluorescence","depth","cut","culet","color","clarity","shapeName","shapeCode","id","skus","shipsInDaysSet","shipsInDays","pricePerCarat","price","dateSet","date","carat","detailsPageUrl","detailsUrl","_id"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08771515","./diamond-details/LD08771515","0.50","Nov 8","Nov 9","$1,238","$2,476","Call","Call","LD08771515","LD08771515","RD","Round","SI1","E","None","Ideal","62.8","None","1.01","Excellent","Very Good","55.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09412767","./diamond-details/LD09412767","0.50","Nov 7","Nov 8","$1,238","$2,476","Call","Call","LD09412767","LD09412767","RD","Round","SI1","E","None","Ideal","61.8","None","1.01","Excellent","Excellent","58.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09344468","./diamond-details/LD09344468","0.50","Nov 7","Nov 8","$1,241","$2,482","Call","Call","LD09344468","LD09344468","RD","Round","SI1","H","None","Ideal","61.2","None","1.01","Excellent","Excellent","61.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09396692","./diamond-details/LD09396692","0.50","Nov 8","Nov 9","$1,248","$2,496","Call","Call","LD09396692","LD09396692","RD","Round","SI1","G","None","Ideal","61.9","None","1.00","Excellent","Excellent","59.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09535059","./diamond-details/LD09535059","0.50","Nov 7","Nov 8","$1,249","$2,498","Call","Call","LD09535059","LD09535059","RD","Round","SI1","G","None","Ideal","59.3","None","1.01","Excellent","Very Good","58.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09497016","./diamond-details/LD09497016","0.50","Nov 7","Nov 8","$1,252","$2,504","Call","Call","LD09497016","LD09497016","RD","Round","SI1","H","None","Ideal","62.3","None","1.00","Excellent","Excellent","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09567647","./diamond-details/LD09567647","0.50","Nov 7","Nov 8","$1,253","$2,506","Call","Call","LD09567647","LD09567647","RD","Round","SI1","F","None","Ideal","61.5","None","1.00","Excellent","Excellent","60.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09564500","./diamond-details/LD09564500","0.50","Nov 3","Nov 6","$1,255","$2,510","Call","Call","LD09564500","LD09564500","RD","Round","SI1","E","None","Ideal","62.2","None","1.00","Excellent","Excellent","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09578129","./diamond-details/LD09578129","0.50","Nov 7","Nov 8","$1,255","$2,510","Call","Call","LD09578129","LD09578129","RD","Round","SI1","G","None","Ideal","61.6","None","1.00","Excellent","Excellent","57.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09355614","./diamond-details/LD09355614","0.50","Nov 7","Nov 8","$1,256","$2,512","Call","Call","LD09355614","LD09355614","RD","Round","SI1","F","None","Ideal","63.1","None","1.00","Very Good","Very Good","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09575810","./diamond-details/LD09575810","0.50","Nov 7","Nov 8","$1,258","$2,516","Call","Call","LD09575810","LD09575810","RD","Round","SI1","H","None","Ideal","62.9","None","1.01","Excellent","Very Good","55.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09457827","./diamond-details/LD09457827","0.50","Nov 8","Nov 9","$1,260","$2,520","Call","Call","LD09457827","LD09457827","RD","Round","SI1","G","None","Ideal","61.1","None","1.01","Excellent","Excellent","60.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08114559","./diamond-details/LD08114559","0.50","Nov 1","Nov 2","$1,262","$2,524","Call","Call","LD08114559","LD08114559","RD","Round","SI1","G","None","Ideal","62.8","None","1.01","Excellent","Very Good","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08155594","./diamond-details/LD08155594","0.50","Nov 1","Nov 2","$1,262","$2,524","Call","Call","LD08155594","LD08155594","RD","Round","SI1","G","None","Ideal","62.0","None","1.01","Excellent","Excellent","58.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09567856","./diamond-details/LD09567856","0.50","Nov 7","Nov 8","$1,262","$2,524","Call","Call","LD09567856","LD09567856","RD","Round","SI1","H","None","Ideal","62.2","None","1.00","Excellent","Excellent","58.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09485544","./diamond-details/LD09485544","0.50","Nov 7","Nov 8","$1,263","$2,526","Call","Call","LD09485544","LD09485544","RD","Round","SI1","F","None","Ideal","61.2","None","1.00","Excellent","Very Good","58.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09493529","./diamond-details/LD09493529","0.50","Nov 7","Nov 8","$1,263","$2,526","Call","Call","LD09493529","LD09493529","RD","Round","SI1","F","None","Ideal","61.9","None","1.01","Excellent","Excellent","62.0","true","false"
