myPickSelected,hasVisualization,table,symmetry,polish,lxwRatio,fluorescence,depth,cut,culet,color,clarity,shapeName,shapeCode,id,skus,shipsInDaysSet,shipsInDays,pricePerCarat,price,dateSet,date,carat,detailsPageUrl,detailsUrl,_id,
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,IF,Round,RD,LD07675629,LD07675629,Call,Call,"$3,275","$1,965",21-Sep,20-Sep,0.6,./diamond-details/LD07675629,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07675629,59b7182218087df2bb993328
0,FALSE,FALSE,59,Excellent,Excellent,1,None,61.7,Ideal,None,H,IF,Round,RD,LD07946886,LD07946886,Call,Call,"$3,275","$1,965",21-Sep,20-Sep,0.6,./diamond-details/LD07946886,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07946886,59b7182218087df2bb993329
0,FALSE,FALSE,60,Excellent,Excellent,1.01,None,61.5,Ideal,None,H,IF,Round,RD,LD08008722,LD08008722,Call,Call,"$3,275","$1,965",21-Sep,20-Sep,0.6,./diamond-details/LD08008722,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08008722,59b7182218087df2bb99332a
0,FALSE,FALSE,55,Excellent,Excellent,1.01,None,62,Ideal,None,H,IF,Round,RD,LD08046269,LD08046269,Call,Call,"$3,275","$1,965",21-Sep,20-Sep,0.6,./diamond-details/LD08046269,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08046269,59b7182218087df2bb99332b
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.7,Ideal,None,H,IF,Round,RD,LD08213020,LD08213020,Call,Call,"$3,275","$1,965",21-Sep,20-Sep,0.6,./diamond-details/LD08213020,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08213020,59b7182218087df2bb99332c
0,FALSE,FALSE,60,Excellent,Excellent,1.01,None,60.5,Ideal,None,H,IF,Round,RD,LD08534650,LD08534650,Call,Call,"$3,275","$1,965",21-Sep,20-Sep,0.6,./diamond-details/LD08534650,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08534650,59b7182218087df2bb99332d
0,FALSE,FALSE,57,Excellent,Excellent,1,None,62.7,Ideal,None,H,IF,Round,RD,LD09013329,LD09013329,Call,Call,"$3,275","$1,965",21-Sep,20-Sep,0.6,./diamond-details/LD09013329,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09013329,59b7182218087df2bb99332e
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.8,Ideal,None,H,IF,Round,RD,LD09055981,LD09055981,Call,Call,"$3,275","$1,965",21-Sep,20-Sep,0.6,./diamond-details/LD09055981,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09055981,59b7182218087df2bb99332f
0,FALSE,TRUE,57,Excellent,Excellent,1.01,None,62.2,Ideal,None,H,VS2,Round,RD,LD09002431,LD09002431,Call,Call,"$3,277","$1,966",21-Sep,20-Sep,0.6,./diamond-details/LD09002431,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09002431,59b7182218087df2bb993330
0,FALSE,TRUE,56,Excellent,Excellent,1,None,61.6,Ideal,None,H,VS2,Round,RD,LD09002432,LD09002432,Call,Call,"$3,277","$1,966",21-Sep,20-Sep,0.6,./diamond-details/LD09002432,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09002432,59b7182218087df2bb993331
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,62.9,Ideal,None,H,IF,Round,RD,LD09122248,LD09122248,Call,Call,"$3,278","$1,967",21-Sep,20-Sep,0.6,./diamond-details/LD09122248,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09122248,59b7182218087df2bb993332
0,FALSE,TRUE,56,Excellent,Excellent,1.01,None,62.3,Ideal,None,H,VVS2,Round,RD,LD08407295,LD08407295,Call,Call,"$3,280","$1,968",21-Sep,20-Sep,0.6,./diamond-details/LD08407295,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08407295,59b7182218087df2bb993333
0,FALSE,TRUE,56,Excellent,Excellent,1.01,None,62.9,Ideal,None,H,VVS2,Round,RD,LD08696289,LD08696289,Call,Call,"$3,280","$1,968",21-Sep,20-Sep,0.6,./diamond-details/LD08696289,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08696289,59b7182218087df2bb993334
0,FALSE,TRUE,57,Excellent,Excellent,1,None,60.6,Ideal,None,H,VVS2,Round,RD,LD08724199,LD08724199,Call,Call,"$3,280","$1,968",21-Sep,20-Sep,0.6,./diamond-details/LD08724199,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08724199,59b7182218087df2bb993335
0,FALSE,TRUE,56,Excellent,Excellent,1.01,None,63.1,Ideal,None,H,VVS2,Round,RD,LD08833548,LD08833548,Call,Call,"$3,280","$1,968",21-Sep,20-Sep,0.6,./diamond-details/LD08833548,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08833548,59b7182218087df2bb993336
0,FALSE,TRUE,57,Excellent,Excellent,1,None,61.7,Ideal,None,H,VS1,Round,RD,LD08839673,LD08839673,Call,Call,"$3,280","$1,968",21-Sep,20-Sep,0.6,./diamond-details/LD08839673,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08839673,59b7182218087df2bb993337
0,FALSE,TRUE,58,Excellent,Excellent,1.01,None,62.1,Ideal,None,H,VS1,Round,RD,LD08884051,LD08884051,Call,Call,"$3,280","$1,968",21-Sep,20-Sep,0.6,./diamond-details/LD08884051,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08884051,59b7182218087df2bb993338
0,FALSE,TRUE,55,Excellent,Excellent,1,None,62.6,Ideal,None,H,VS1,Round,RD,LD09079471,LD09079471,Call,Call,"$3,280","$1,968",21-Sep,20-Sep,0.6,./diamond-details/LD09079471,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09079471,59b7182218087df2bb993339
0,FALSE,TRUE,55,Excellent,Excellent,1.01,None,62.7,Ideal,None,H,VS1,Round,RD,LD09119397,LD09119397,Call,Call,"$3,280","$1,968",21-Sep,20-Sep,0.6,./diamond-details/LD09119397,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09119397,59b7182218087df2bb99333a
0,FALSE,TRUE,56,Excellent,Excellent,1,None,62.5,Ideal,None,H,VS1,Round,RD,LD09349098,LD09349098,Call,Call,"$3,280","$1,968",21-Sep,20-Sep,0.6,./diamond-details/LD09349098,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09349098,59b7182218087df2bb99333b
0,FALSE,FALSE,55,Excellent,Excellent,1,None,63.2,Ideal,None,H,VVS2,Round,RD,LD08325228,LD08325228,Call,Call,"$3,282","$1,969",21-Sep,20-Sep,0.6,./diamond-details/LD08325228,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08325228,59b7182218087df2bb99333c
0,FALSE,FALSE,59,Excellent,Excellent,1,None,59.2,Ideal,None,H,VVS2,Round,RD,LD08533800,LD08533800,Call,Call,"$3,282","$1,969",21-Sep,20-Sep,0.6,./diamond-details/LD08533800,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08533800,59b7182218087df2bb99333e
0,FALSE,FALSE,55,Excellent,Excellent,1,None,62.5,Ideal,None,H,VVS2,Round,RD,LD08501078,LD08501078,Call,Call,"$3,282","$1,969",21-Sep,20-Sep,0.6,./diamond-details/LD08501078,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08501078,59b7182218087df2bb99333d
0,FALSE,TRUE,60,Excellent,Excellent,1,None,60.9,Ideal,None,H,VS2,Round,RD,LD09312329,LD09312329,Call,Call,"$3,283","$1,970",21-Sep,20-Sep,0.6,./diamond-details/LD09312329,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09312329,59b7182218087df2bb99333f
0,FALSE,FALSE,58,Excellent,Excellent,1.01,Faint,62.7,Ideal,None,H,VVS2,Round,RD,LD08600315,LD08600315,Call,Call,"$3,285","$1,971",21-Sep,20-Sep,0.6,./diamond-details/LD08600315,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08600315,59b7182218087df2bb993340
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,61,Ideal,None,H,VS1,Round,RD,LD08738781,LD08738781,Call,Call,"$3,285","$1,971",21-Sep,20-Sep,0.6,./diamond-details/LD08738781,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08738781,59b7182218087df2bb993341
0,FALSE,FALSE,56,Excellent,Excellent,1,None,62.7,Ideal,None,H,VS1,Round,RD,LD08739229,LD08739229,Call,Call,"$3,285","$1,971",21-Sep,20-Sep,0.6,./diamond-details/LD08739229,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08739229,59b7182218087df2bb993342
0,FALSE,FALSE,60,Excellent,Excellent,1.01,None,61.2,Ideal,None,H,VS1,Round,RD,LD09032202,LD09032202,Call,Call,"$3,285","$1,971",21-Sep,20-Sep,0.6,./diamond-details/LD09032202,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09032202,59b7182218087df2bb993343
0,FALSE,FALSE,58,Excellent,Excellent,1,None,62.3,Ideal,None,H,VS1,Round,RD,LD09133375,LD09133375,Call,Call,"$3,285","$1,971",21-Sep,20-Sep,0.6,./diamond-details/LD09133375,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09133375,59b7182218087df2bb993344
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,62.7,Ideal,None,H,VS2,Round,RD,LD09290144,LD09290144,Call,Call,"$3,287","$1,972",21-Sep,20-Sep,0.6,./diamond-details/LD09290144,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09290144,59b7182218087df2bb993345
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.7,Ideal,None,H,VS2,Round,RD,LD09290145,LD09290145,Call,Call,"$3,287","$1,972",21-Sep,20-Sep,0.6,./diamond-details/LD09290145,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09290145,59b7182218087df2bb993346
0,FALSE,TRUE,60,Excellent,Excellent,1.01,Faint,61,Ideal,None,H,VS1,Round,RD,LD07590966,LD07590966,Call,Call,"$3,290","$1,974",15-Sep,14-Sep,0.6,./diamond-details/LD07590966,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07590966,59b7182218087df2bb993347
0,FALSE,FALSE,58,Excellent,Excellent,1.01,Faint,61.7,Ideal,None,H,VS1,Round,RD,LD08655469,LD08655469,Call,Call,"$3,290","$1,974",21-Sep,20-Sep,0.6,./diamond-details/LD08655469,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08655469,59b7182218087df2bb993348
0,FALSE,FALSE,57,Excellent,Excellent,1.01,Faint,62.7,Ideal,None,H,VS1,Round,RD,LD08927549,LD08927549,Call,Call,"$3,290","$1,974",21-Sep,20-Sep,0.6,./diamond-details/LD08927549,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08927549,59b7182218087df2bb993349
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.7,Ideal,None,H,VVS2,Round,RD,LD08583524,LD08583524,Call,Call,"$3,292","$1,975",21-Sep,20-Sep,0.6,./diamond-details/LD08583524,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08583524,59b7182218087df2bb99334a
0,FALSE,TRUE,57,Excellent,Excellent,1.01,None,62.3,Ideal,None,H,VVS2,Round,RD,LD08816699,LD08816699,Call,Call,"$3,292","$1,975",21-Sep,20-Sep,0.6,./diamond-details/LD08816699,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08816699,59b7182218087df2bb99334b
0,FALSE,FALSE,58,Excellent,Excellent,1.01,Faint,62.5,Ideal,None,H,VS1,Round,RD,LD09008657,LD09008657,Call,Call,"$3,292","$1,975",21-Sep,20-Sep,0.6,./diamond-details/LD09008657,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09008657,59b7182218087df2bb99334d
0,FALSE,FALSE,59,Excellent,Excellent,1,None,63,Ideal,None,H,VVS2,Round,RD,LD08909821,LD08909821,Call,Call,"$3,292","$1,975",21-Sep,20-Sep,0.6,./diamond-details/LD08909821,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08909821,59b7182218087df2bb99334c
0,FALSE,TRUE,58,Excellent,Excellent,1.01,None,61.9,Ideal,None,H,VVS2,Round,RD,LD09159708,LD09159708,Call,Call,"$3,292","$1,975",21-Sep,20-Sep,0.6,./diamond-details/LD09159708,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09159708,59b7182218087df2bb99334e
0,FALSE,FALSE,54,Excellent,Excellent,1.01,Faint,62.9,Ideal,None,H,VS2,Round,RD,LD08960268,LD08960268,Call,Call,"$3,293","$1,976",21-Sep,20-Sep,0.6,./diamond-details/LD08960268,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08960268,59b7182218087df2bb99334f
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,61.9,Ideal,None,H,VS1,Round,RD,LD08753967,LD08753967,Call,Call,"$3,295","$1,977",21-Sep,20-Sep,0.6,./diamond-details/LD08753967,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08753967,59b7182218087df2bb993350
0,FALSE,FALSE,55,Excellent,Excellent,1.01,None,63.1,Ideal,None,H,VS2,Round,RD,LD08976115,LD08976115,Call,Call,"$3,297","$1,978",21-Sep,20-Sep,0.6,./diamond-details/LD08976115,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08976115,59b7182218087df2bb993351
0,FALSE,TRUE,57,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,VVS1,Round,RD,LD07816714,LD07816714,Call,Call,"$3,298","$1,979",21-Sep,20-Sep,0.6,./diamond-details/LD07816714,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07816714,59b7182218087df2bb993353
0,FALSE,TRUE,57,Excellent,Excellent,1,None,62.6,Ideal,None,H,VVS1,Round,RD,LD07696851,LD07696851,Call,Call,"$3,298","$1,979",21-Sep,20-Sep,0.6,./diamond-details/LD07696851,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07696851,59b7182218087df2bb993352
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,61.6,Ideal,None,H,VVS1,Round,RD,LD09200841,LD09200841,Call,Call,"$3,298","$1,979",21-Sep,20-Sep,0.6,./diamond-details/LD09200841,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09200841,59b7182218087df2bb993355
0,FALSE,FALSE,58,Excellent,Excellent,1,Faint,62.8,Ideal,None,H,VVS2,Round,RD,LD08619807,LD08619807,Call,Call,"$3,298","$1,979",21-Sep,20-Sep,0.6,./diamond-details/LD08619807,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08619807,59b7182218087df2bb993354
0,FALSE,FALSE,61,Excellent,Excellent,1.01,Faint,61.9,Ideal,None,H,VS1,Round,RD,LD09324721,LD09324721,Call,Call,"$3,302","$1,981",21-Sep,20-Sep,0.6,./diamond-details/LD09324721,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09324721,59b7182218087df2bb993357
0,FALSE,TRUE,58,Excellent,Excellent,1.01,None,62.1,Ideal,None,H,VVS2,Round,RD,LD08610542,LD08610542,Call,Call,"$3,300","$1,980",21-Sep,20-Sep,0.6,./diamond-details/LD08610542,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08610542,59b7182218087df2bb993356
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,60.1,Ideal,None,H,IF,Round,RD,LD07866207,LD07866207,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD07866207,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07866207,59b7182218087df2bb993358
0,FALSE,TRUE,56,Excellent,Excellent,1.01,None,62.2,Ideal,None,H,VVS2,Round,RD,LD08584143,LD08584143,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD08584143,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08584143,59b7182218087df2bb993359
0,FALSE,TRUE,58,Excellent,Excellent,1.01,None,62.5,Ideal,None,H,VVS2,Round,RD,LD08818874,LD08818874,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD08818874,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08818874,59b7182218087df2bb99335c
0,FALSE,TRUE,59,Excellent,Excellent,1.01,None,62.5,Ideal,None,H,VVS2,Round,RD,LD08702031,LD08702031,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD08702031,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08702031,59b7182218087df2bb99335a
0,FALSE,TRUE,58,Excellent,Excellent,1.01,None,62.1,Ideal,None,H,VVS2,Round,RD,LD08818875,LD08818875,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD08818875,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08818875,59b7182218087df2bb99335d
0,FALSE,FALSE,58,Excellent,Excellent,1.01,None,62.5,Ideal,None,H,VVS2,Round,RD,LD08930161,LD08930161,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD08930161,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08930161,59b7182218087df2bb99335e
0,FALSE,TRUE,58,Excellent,Excellent,1.01,None,61.5,Ideal,None,H,VVS2,Round,RD,LD08777361,LD08777361,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD08777361,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08777361,59b7182218087df2bb99335b
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,62.8,Ideal,None,H,VVS2,Round,RD,LD09319492,LD09319492,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD09319492,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09319492,59b7182218087df2bb993361
0,FALSE,FALSE,58,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,VVS2,Round,RD,LD09041197,LD09041197,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD09041197,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09041197,59b7182218087df2bb99335f
0,FALSE,TRUE,60,Very Good,Excellent,1.01,None,61.2,Ideal,None,H,IF,Round,RD,LD08887207,LD08887207,Call,Call,"$3,305","$1,983",19-Sep,18-Sep,0.6,./diamond-details/LD08887207,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08887207,59b7182218087df2bb993362
0,FALSE,TRUE,56,Excellent,Excellent,1,None,62,Ideal,None,H,IF,Round,RD,LD09294790,LD09294790,Call,Call,"$3,303","$1,982",21-Sep,20-Sep,0.6,./diamond-details/LD09294790,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09294790,59b7182218087df2bb993360
0,FALSE,TRUE,60,Very Good,Excellent,1.01,None,60.6,Ideal,None,H,VS2,Round,RD,LD05408707,LD05408707,Call,Call,"$3,307","$1,984",15-Sep,14-Sep,0.6,./diamond-details/LD05408707,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05408707,59b7182218087df2bb993363
0,FALSE,TRUE,57,Excellent,Very Good,1.01,None,62.1,Ideal,None,H,VS2,Round,RD,LD08004252,LD08004252,Call,Call,"$3,307","$1,984",15-Sep,14-Sep,0.6,./diamond-details/LD08004252,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08004252,59b7182218087df2bb993364
0,FALSE,TRUE,58,Excellent,Excellent,1.01,None,62.2,Ideal,None,H,VS1,Round,RD,LD08711739,LD08711739,Call,Call,"$3,307","$1,984",21-Sep,20-Sep,0.6,./diamond-details/LD08711739,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08711739,59b7182218087df2bb993365
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.7,Ideal,None,H,VS2,Round,RD,LD09142087,LD09142087,Call,Call,"$3,307","$1,984",21-Sep,20-Sep,0.6,./diamond-details/LD09142087,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09142087,59b7182218087df2bb993366
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,63,Ideal,None,H,VS2,Round,RD,LD09324201,LD09324201,Call,Call,"$3,307","$1,984",21-Sep,20-Sep,0.6,./diamond-details/LD09324201,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09324201,59b7182218087df2bb993367
0,FALSE,FALSE,57,Excellent,Very Good,1.01,Faint,62.1,Ideal,None,H,VVS2,Round,RD,LD07934972,LD07934972,Call,Call,"$3,312","$1,987",21-Sep,20-Sep,0.6,./diamond-details/LD07934972,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07934972,59b7182218087df2bb993369
0,FALSE,TRUE,61,Excellent,Excellent,1.01,Faint,61.6,Ideal,None,H,IF,Round,RD,LD08697839,LD08697839,Call,Call,"$3,310","$1,986",21-Sep,20-Sep,0.6,./diamond-details/LD08697839,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08697839,59b7182218087df2bb993368
0,FALSE,FALSE,56,Excellent,Excellent,1.01,Faint,61.7,Ideal,None,H,IF,Round,RD,LD09335262,LD09335262,Call,Call,"$3,312","$1,987",21-Sep,20-Sep,0.6,./diamond-details/LD09335262,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09335262,59b7182218087df2bb99336a
0,FALSE,FALSE,60,Excellent,Very Good,1,None,60.4,Ideal,None,H,VS1,Round,RD,LD07521176,LD07521176,Call,Call,"$3,315","$1,989",18-Sep,15-Sep,0.6,./diamond-details/LD07521176,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07521176,59b7182218087df2bb99336b
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,VVS2,Round,RD,LD08927102,LD08927102,Call,Call,"$3,315","$1,989",21-Sep,20-Sep,0.6,./diamond-details/LD08927102,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08927102,59b7182218087df2bb99336c
0,FALSE,FALSE,60,Excellent,Excellent,1.01,None,61.7,Ideal,None,H,VVS2,Round,RD,LD08990525,LD08990525,Call,Call,"$3,315","$1,989",21-Sep,20-Sep,0.6,./diamond-details/LD08990525,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08990525,59b7182218087df2bb99336d
0,FALSE,FALSE,59,Very Good,Excellent,1,None,61.8,Ideal,None,H,IF,Round,RD,LD09275538,LD09275538,Call,Call,"$3,315","$1,989",21-Sep,20-Sep,0.6,./diamond-details/LD09275538,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09275538,59b7182218087df2bb99336e
0,FALSE,FALSE,58,Excellent,Excellent,1.01,Faint,62.4,Ideal,None,H,VVS1,Round,RD,LD08469795,LD08469795,Call,Call,"$3,317","$1,990",21-Sep,20-Sep,0.6,./diamond-details/LD08469795,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08469795,59b7182218087df2bb99336f
0,FALSE,TRUE,56,Excellent,Excellent,1.01,None,62.4,Ideal,None,H,VS1,Round,RD,LD08763102,LD08763102,Call,Call,"$3,317","$1,990",21-Sep,20-Sep,0.6,./diamond-details/LD08763102,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08763102,59b7182218087df2bb993370
0,FALSE,TRUE,58,Excellent,Excellent,1.01,None,62.1,Ideal,None,H,VS1,Round,RD,LD09209045,LD09209045,Call,Call,"$3,318","$1,991",21-Sep,20-Sep,0.6,./diamond-details/LD09209045,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09209045,59b7182218087df2bb993371
0,FALSE,TRUE,57,Excellent,Excellent,1.01,None,61.9,Ideal,None,H,VS1,Round,RD,LD09209075,LD09209075,Call,Call,"$3,318","$1,991",21-Sep,20-Sep,0.6,./diamond-details/LD09209075,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09209075,59b7182218087df2bb993372
0,FALSE,TRUE,57,Excellent,Excellent,1.01,Faint,62.3,Ideal,None,H,VS1,Round,RD,LD05553082,LD05553082,Call,Call,"$3,320","$1,992",21-Sep,20-Sep,0.6,./diamond-details/LD05553082,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05553082,59b7182218087df2bb993373
0,FALSE,FALSE,58,Excellent,Excellent,1.01,Faint,63.1,Ideal,None,H,VVS2,Round,RD,LD09279219,LD09279219,Call,Call,"$3,322","$1,993",21-Sep,20-Sep,0.6,./diamond-details/LD09279219,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09279219,59b7182218087df2bb993374
